Video title,Comment,Processed_Comment,English_Translation,Polarity,Sentiment,Aspects_Sentiments
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,"<a href=""https://www.youtube.com/watch?v=rVfcLQB_Xv8&amp;t=8434"">2:20:34</a>",href,href,0.0,Neutral,{}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,To Aero x,aero x,aero x,0.0,Neutral,{'aero': 'Neutral'}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,excilent kaya acting <br>dimpol ji apko dhanobad 🎉🎉❤❤❤❤,excilent kaya acting brdimpol ji apko dhanobad,Excise Kaya acting Bardimpol ji you Dhanbad,0.0,Neutral,{'acting': 'Neutral'}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Un,un,Wool,0.0,Neutral,{'Wool': 'Neutral'}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Is channel ko dislike,channel ko dislike,channel ko dislike,-0.3818,Negative,{}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,jis hero ki movie he uska trelar kar sunny se kyu ma chuda raha he,ji hero ki movie uska trelar kar sunny se kyu chuda raha,Why is the movie of Zee Hero and offering it to Sunny,0.7506,Positive,{'movie': 'Neutral'}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,B 6<br>V c,b brv c,b brv c,0.0,Neutral,{}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Gjf और एक दिन,gjf,gjf,0.0,Neutral,{}
डिंपल कपाड़िया की  फिल्म - पथरीला रास्ता - 90s की धमाकेदार गदर एक्शन मूवी - Blockbuster Action Movie,Bhut Sohni film hai,bhut sohni film hai,It is a very sohni film,0.0,Neutral,"{'sohni': 'Positive', 'film': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Kon kon is movie ko 2024 me dekh raha hai 😅,kon kon movie ko dekh raha hai,Angle angle is watching the movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Ravi vrga ghtia husband kise nu na mile,ravi vrga ghtia husband kise nu na mile,Ravi Warga Ghatiya Husband Kise Nu Na Mile,0.0,Neutral,{'Ravi': 'Neutral'}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Very true it&#39;s like mom movie only different was adan sadiq support sharidvi. And his daughter. But in this movie selfish dad doesn&#39;t support his wife. Jago was good one were Sanjay Kapoor support raveena,true like mom movie different adan sadiq support sharidvi daughter movie selfish dad doesnt support wife jago good one sanjay kapoor support raveena,True like mom movie difference adan sadiq support,0.7906,Positive,"{'mom': 'Neutral', 'movie': 'Neutral', 'difference': 'Neutral', 'support': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,osm muvic aise gunahgaro ko aise hi saja milni chahiye sajaye मौत,osm muvic aise gunahgaro ko aise hi saja milni chahiye sajaye,Vosam Muvik should get such a punishment for such criminals,-0.7845,Negative,"{'punishment': 'Neutral', 'criminals': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Mein sheelu iss movie ko 16th February 2024 ko dekh Rahi hu friends,mein sheelu i movie ko th february ko dekh rahi hu friend,I am looking at Shilui Movie at the Fabrury,0.0,Neutral,{}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Kon kon ye movie 2024 me dekh rha hai 😅,kon kon ye movie dekh rha hai,Angle angle is watching this movie,0.0,Neutral,"{'angle': 'Neutral', 'movie': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,maa ki power ...,maa ki power,Mother's power,0.0,Neutral,{'power': 'Neutral'}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Who&#39;s watching2024.???!,who watching,Who Watching,0.0,Neutral,{}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,raveena ist nailed it by being fucked up,raveena ist nailed fucked,raveena ist nailed fucked,-0.6597,Negative,{}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,Kash real me bhi sab apna badla aise hi le bina kisi ko bhanank lage,kash real bhi sab apna badla aise hi le bina kisi ko bhanank lage,"Wish real, all of them take their revenge without taking anyone like this",-0.4234,Negative,{'revenge': 'Neutral'}
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,"Mudda to sahi udthaaya hai...solution is kind of super extreme. Not everyone is superhuman. But right now we need a lot  of superhumans like her in the Government, not like free radicals or mercenaries...",mudda sahi udthaaya haisolution kind super extreme everyone superhuman right need lot superhumans like government like free radical mercenary,Mudda sahi uthaya hai solution Kind Super EVEREREMAN SUPERHAN SUPERHHT NEED LOT SUPERHMANS LIKE GOVERNMENT LIKE FREE REDICAL MERCENARY,0.9643,Positive,"{'Mudda': 'Neutral', 'sahi': 'Neutral', 'solution': 'Neutral'}"
Maatr Full Hindi Movie | Raveena Tandon | Madhur Mittal | Superhit Thriller Movie,2024 vote,vote,Vote,0.0,Neutral,{}
Bollywood  (History of Indian Film Industry) -Hindi,Old movies were too best like Salman khan and others,old movie best like salman khan others,old movie best like salman khan others,0.7717,Positive,"{'movie': 'Positive', 'others': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,Aaj action movies aur terha se hain specially Salman khan ki new action movies old action movies se kafi different hain. Tou yeh sab kyun huwa aur kaise huwa???,aaj action movie aur terha se hain specially salman khan ki new action movie old action movie se kafi different hain tou yeh sab kyun huwa aur kaise huwa,"Today, the action movie and thirtha are special from Salman Khan's new action movie Old Action Movie, so why all this happened and how did it happen",0.4019,Positive,"{'Today': 'Neutral', 'action': 'Positive', 'movie': 'Positive', 'thirtha': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,now bollywood is facing boycott,bollywood facing boycott,Bollywood Facing Boycott,-0.3182,Negative,"{'Bollywood': 'Neutral', 'Boycott': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,"this film should of had englis,american english,south african english,british english,australin englis SUBTITLES",film englisamerican englishsouth african englishbritish englishaustralin englis subtitle,Film English English South African English British English English,0.0,Neutral,{}
Bollywood  (History of Indian Film Industry) -Hindi,Yah bol to abi abi jo jo language main gana dialogue bola jata hai to kya uska niji life mein  scene situation ke hisab se abhi ka generation mein Apne hi language dalon Ko maarta hai shaadi birthday celebration mein Jo jo singer Apne Apne language ke Janta kaun sa gana Baja ki Alok maarte hain ya celebration mein gana gana gaya hai language uske ghar mein  kuch bhi hota hai to example kisi ka Happy Birthday ho ya shaadi apni bhasha mein ho jata hai ya Hindi ka 😮😂,yah bol abi abi jo jo language main gana dialogue bola jata hai kya uska niji life mein scene situation ke hisab se abhi ka generation mein apne hi language dalon ko maarta hai shaadi birthday celebration mein jo jo singer apne apne language ke janta kaun sa gana baja ki alok maarte hain ya celebration mein gana gana gaya hai language uske ghar mein kuch bhi hota hai example kisi ka happy birthday ho ya shaadi apni bhasha mein ho jata hai ya hindi ka,yah bol abi abi jo jo language main gana dialogue bola jata hai kya uska niji life mein scene situation Apne apne language ke janta kaun sa gana bajaKi Alok Maarte Hain Ya Celebration Mein Gana Gana Gaya Hai Language Uske Ghar Mein Kuch Bhi Hai Hai Example,0.0,Neutral,"{'yah': 'Neutral', 'situation': 'Neutral', 'language': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,Best  scripts/Stories;<br>ORIGINAL;<br>REAL; AUTHENTIC AND ORGANIC;<br>Can evolve from the Prisoners rotting in every prison;<br>for the Crimes committed or NOT;<br>Awaiting JUSTICE..<br><br>Be it:<br> MURDER;<br>POLITICAL<br>VENDETTA;<br>SEX trafficking<br>Love<br> or other<br> All   ACTUAL/TRUE INCIDENTS/ STORIES can be written on interviews with QAIDIS/Prisoners <br><br>GO FOR IT.<br>THERE ARE  30  STATES; AND 9 UT<br> filled with PRISONERS;<br>simply go now<br>INTERVIEW them;Record them and <br>DIRECT MOVIES why go FAR?<br>Reveal the TRUTH to the nation...!,best scriptsstoriesbroriginalbrreal authentic organicbrcan evolve prisoner rotting every prisonbrfor crime committed notbrawaiting justicebrbrbe itbr murderbrpoliticalbrvendettabrsex traffickingbrlovebr otherbr actualtrue incident story written interview qaidisprisoners brbrgo itbrthere state utbr filled prisonersbrsimply go nowbrinterview themrecord brdirect movie go farbrreveal truth nation,best scriptsstoriesbroriginalbrreal authentic organicbrcan evolve prisoner rotting every prisonbrfor crime committed notbrawaiting justicebrbrbe itbr murderbrpoliticalbrvendettabrsex traffickingbrlovebr otherbr actualtrue incident story written interview qaidisprisoners brbrgo itbrthere state utbr filled prisonersbrsimply go nowbrinterview themrecord brdirect movie go farbrreveal truth nation,0.1531,Positive,"{'evolve': 'Neutral', 'prisoner': 'Positive', 'prisonbrfor': 'Neutral', 'crime': 'Neutral', 'itbr': 'Neutral', 'story': 'Neutral', 'interview': 'Neutral', 'qaidisprisoners': 'Neutral', 'brbrgo': 'Neutral', 'itbrthere': 'Neutral', 'utbr': 'Positive', 'nowbrinterview': 'Neutral', 'movie': 'Neutral', 'truth': 'Neutral', 'nation': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,Who is the idiot who made this documentary. Does he know that it was known as Hindi film industry. You stupid Indians should do some basic research before you present your topics. Morons,idiot made documentary know known hindi film industry stupid indian basic research present topic moron,Idiot Made Documentary Known Hindi Film Industry Stupid Indian Basic Research Present Topic Moron,-0.872,Negative,{}
Bollywood  (History of Indian Film Industry) -Hindi,Srk❤️🔥,srk,srk,0.0,Neutral,{'srk': 'Neutral'}
Bollywood  (History of Indian Film Industry) -Hindi,thanks brooo that was enough know for my cinema entrance exam 👍,thanks brooo enough know cinema entrance exam,Thanks Broo Enough Know Cinema Entrance Exam,0.4404,Positive,{}
Bollywood  (History of Indian Film Industry) -Hindi,Really brother.... Ur vedio absolutely very learning full about our Hindi film history thanks so much 🙏,really brother ur vedio absolutely learning full hindi film history thanks much,Really brother ur vedio absolutely learning full hindi film history thanks much,0.4404,Positive,"{'brother': 'Neutral', 'vedio': 'Neutral', 'film': 'Neutral', 'history': 'Positive', 'thanks': 'Positive'}"
Bollywood  (History of Indian Film Industry) -Hindi,"Year 1913to2023ki,ka film units Bollywood,Mumbai,Chennai kolkatta,states sahi legalviewers ka ho.jai hind, 🇮🇳,bihar ,munger,c.,mohalla ghosi tola,sanjeev.😅",year tokika film unit bollywoodmumbaichennai kolkattastates sahi legalviewers ka hojai hind bihar mungercmohalla ghosi tolasanjeev,Year Tokika Film Unit Bolwaliwood Mumbaichanai Kolkattasatas Right Legi Hozai Hind Bihar Mungersmahalla Ghosi Tolasjeev,0.0,Neutral,"{'Year': 'Neutral', 'Kolkattasatas': 'Neutral'}"
Bollywood  (History of Indian Film Industry) -Hindi,CRIMINAL  MPDEV  ADHIKARI  MP DEEPOK ADHIKARI JAYANTA ADHIKARI RATUL ADHIKARI MANOBENDRA CHATTERJEE SAMARENDRA CHATTERJEE GANESH ADHIKARI SAMIR MUKHERJEE GOUTAM BANERJEE RACHANA BANERJEE OINDRILA SHARMA BROTOTI DEVJANI MUKHERJEE BROTOTI MUKHERJEE RAIMASEN DEVJANI MUKHERJEE ADITIMUNSHI  BOMBAY  INDUSTRY  CRIMINAL  IN BOMBAY,criminal mpdev adhikari mp deepok adhikari jayanta adhikari ratul adhikari manobendra chatterjee samarendra chatterjee ganesh adhikari samir mukherjee goutam banerjee rachana banerjee oindrila sharma brototi devjani mukherjee brototi mukherjee raimasen devjani mukherjee aditimunshi bombay industry criminal bombay,Criminal mpdev adhikari mp deepok adhikari jayanta adhikari ratul adhikari manobendra chatterjee samarendra chatterjee ganesh adhikari samir mukherjee goutam banerje goutam banerajee racharana baneerjee baneerjee banerjee barlaa shrama banera shari vjani mukherjee brototi mukherjee raimasen devjani mukherjee aditimunshi bombay bombay industry criminal bombay,-0.7783,Negative,"{'mpdev': 'Negative', 'chatterjee': 'Neutral', 'ganesh': 'Neutral', 'mukherjee': 'Neutral', 'industry': 'Neutral', 'bombay': 'Negative'}"
Bollywood  (History of Indian Film Industry) -Hindi,Satyajit Ray???? Ko scene se uda diya,satyajit ray ko scene se uda diya,Satyajit Ray blown away,0.0,Neutral,{}
Bollywood  (History of Indian Film Industry) -Hindi,"Please note that indias first film Raja Harishchandra, directed by Dadasaheb Phalke, released in 1913 was the first Marathi film ever made, which also was India&#39;s first full-length feature film.",please note india first film raja harishchandra directed dadasaheb phalke released first marathi film ever made also india first fulllength feature film,Please Note India First Film Raja Harishchandra Directed Dadasaheb Pahlke Released First Marathi Film Ever Made,0.3182,Positive,{}
Bollywood  (History of Indian Film Industry) -Hindi,Dada saheb phalke <br>Prithvi Rajkapoor<br>Ashok kumar <br>Dilipkumar <br>Devanand <br>Rajkapoor <br>Gurudutt <br>Rajkumar <br>Rajendra kumar <br>Sunil dutt <br>Shammi kapoor <br>Dharmendra <br>Manoj kumar <br>Biswajit <br>Joy mukerji <br>Shashi kapoor <br>Feroz khan <br>Sanjay khan<br>Sanjeev kumar<br>Jitendra <br>Rajesh khanna <br>Amithabachan <br>Vinod khanna <br>Shatrugan sinha <br>Rishi kapoor <br>Mithun chakraborty <br>Sunny deol <br>Sanjay dutt <br>Anil kapoor <br>Jackie shroff <br>Govinda <br>Amir khan <br>Salman khan <br>Shahrukh khan <br>Ajay devgan <br>Akshay kumar <br>Sunil shetty <br>Bobby deol <br>Hrithik roshan.,dada saheb phalke brprithvi rajkapoorbrashok kumar brdilipkumar brdevanand brrajkapoor brgurudutt brrajkumar brrajendra kumar brsunil dutt brshammi kapoor brdharmendra brmanoj kumar brbiswajit brjoy mukerji brshashi kapoor brferoz khan brsanjay khanbrsanjeev kumarbrjitendra brrajesh khanna bramithabachan brvinod khanna brshatrugan sinha brrishi kapoor brmithun chakraborty brsunny deol brsanjay dutt branil kapoor brjackie shroff brgovinda bramir khan brsalman khan brshahrukh khan brajay devgan brakshay kumar brsunil shetty brbobby deol brhrithik roshan,Dada saheb phalke brpreithvi rajkapoorbrashok kumar brothers brothers brotherskapoor brgurudutt brajkumar brrajendra brajendra kumar br brazunil dutt brashammi kapor brumanoj kumarmendra brmanundra brmanundra brmanundra brmanundra brmanundra brmanoj It brjoy mukerji brshashi kapoor brfeeroz khan brsanjay khanbrsanjeev kumarbrjitendra brrajesh khanna khanna bramithabachan brvinod khanna brshatrugan sinha brrishi brrishi brrishi kaaporr ar rsunny deol brsanjay dutt branil kapoor brjackie shroff brgovindaBramir Khan Brsalman Khan Brshahrukh Khan Brajay Devgan Brakshay Kumar Brsunil Shetty Brbobby Deol Brhrithik Roshan,0.0,Neutral,"{'Dada': 'Neutral', 'rajkapoorbrashok': 'Neutral', 'deol': 'Neutral', 'shroff': 'Neutral'}"
"Beqabu (HD) Hindi Full Movie - Sanjay Kapoor, Mamta Kulkarni - 90's Hit Movie - (With Eng Subtitles)","बॉलीवुड की सुपरहिट हिंदी मूवी : <br>Ajay (अजय) - <a href=""https://www.youtube.com/watch?v=AVLwfpA4vXU"">https://youtu.be/AVLwfpA4vXU</a><br>Mann (मन ) - <a href=""https://www.youtube.com/watch?v=j8w7DzNgShg"">https://youtu.be/j8w7DzNgShg</a><br>Bhagam Bhag (भागम भाग) - <a href=""https://www.youtube.com/watch?v=6FqUN9MO0zc"">https://youtu.be/6FqUN9MO0zc</a><br>Dil Kya Kare (दिल क्या करे) - <a href=""https://www.youtube.com/watch?v=ZedqipwOBL8"">https://youtu.be/ZedqipwOBL8</a><br>Barsaat (बरसात ) - <a href=""https://www.youtube.com/watch?v=qPEeo4qGKF4"">https://youtu.be/qPEeo4qGKF4</a><br>Banjaran (बंजारन ) - <a href=""https://www.youtube.com/watch?v=y4nYf9j04Nk"">https://youtu.be/y4nYf9j04Nk</a><br>Tango Charlie (टैंगो चार्ली ) -  <a href=""https://www.youtube.com/watch?v=wL2gTESS5Cw"">https://youtu.be/wL2gTESS5Cw</a><br>Dhamaal (धमाल ) -  <a href=""https://www.youtube.com/watch?v=6xdRuJoEMoU"">https://youtu.be/6xdRuJoEMoU</a><br>Bewaffa Se Waffa (बेवफा से वफ़ा ) - <a href=""https://www.youtube.com/watch?v=2nYEbOaV9fo"">https://youtu.be/2nYEbOaV9fo</a><br>Maine Dil Tujhko Diya (मेने दिल तुझको दिया ) - <a href=""https://www.youtube.com/watch?v=KXUZUkxuza0"">https://youtu.be/KXUZUkxuza0</a>",brajay href abrmann href abrbhagam bhag href abrdil kya kare href abrbarsaat href abrbanjaran href abrtango charlie href abrdhamaal href abrbewaffa se waffa href abrmaine dil tujhko diya href,Brajay href abrmann href abribhagam bhag href abrdil kare href abrbarsaat href abrbanjaran href abrtango charlie href abrdhamaal href abrbewaffaffa se waffa haref abjhekhekhek ya href,0.0,Neutral,{}
"Beqabu (HD) Hindi Full Movie - Sanjay Kapoor, Mamta Kulkarni - 90's Hit Movie - (With Eng Subtitles)",Hi,hi,Sole,0.0,Neutral,{'Sole': 'Neutral'}
"Beqabu (HD) Hindi Full Movie - Sanjay Kapoor, Mamta Kulkarni - 90's Hit Movie - (With Eng Subtitles)",Underated actor sanjay kapoor.. villian kiacting kamaal hy kia style hy nafsiati...,underated actor sanjay kapoor villian kiacting kamaal hy kia style hy nafsiati,Randertured actor Sanjay Kapoor will have a worker,0.0,Neutral,"{'actor': 'Neutral', 'worker': 'Neutral'}"
